code,symbol,name_kr,name,market_type,sector,source,note
496020,496020.KS,WON 전단채플러스액티브,WON 전단채플러스액티브,코스피,미분류,KIS종목정보,전체종목마스터
496080,496080.KS,TIGER 코리아밸류업,TIGER 코리아밸류업,코스피,미분류,KIS종목정보,전체종목마스터
496090,496090.KS,KIWOOM 코리아밸류업,KIWOOM 코리아밸류업,코스피,미분류,KIS종목정보,전체종목마스터
496120,496120.KS,ACE 코리아밸류업,ACE 코리아밸류업,코스피,미분류,KIS종목정보,전체종목마스터
496130,496130.KS,TRUSTON 코리아밸류업액티브,TRUSTON 코리아밸류업액티브,코스피,미분류,KIS종목정보,전체종목마스터
496770,496770.KS,PLUS 글로벌방산,PLUS 글로벌방산,코스피,Defense/Aerospace,KIS종목정보,전체종목마스터
497510,497510.KS,ACE 글로벌빅파마,ACE 글로벌빅파마,코스피,미분류,KIS종목정보,전체종목마스터
497520,497520.KS,ACE 일라이릴리밸류체인,ACE 일라이릴리밸류체인,코스피,미분류,KIS종목정보,전체종목마스터
497570,497570.KS,TIGER 미국필라델피아AI반도체나스닥,TIGER 미국필라델피아AI반도체나스닥,코스피,Semiconductor,KIS종목정보,전체종목마스터
497780,497780.KS,KoAct 미국천연가스인프라액티브,KoAct 미국천연가스인프라액티브,코스피,미분류,KIS종목정보,전체종목마스터
497880,497880.KS,SOL CD금리&머니마켓액티브,SOL CD금리&머니마켓액티브,코스피,미분류,KIS종목정보,전체종목마스터
498050,498050.KS,HANARO 바이오코리아액티브,HANARO 바이오코리아액티브,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
498180,498180.KS,파워 종합채권(AA-이상)액티브,파워 종합채권(AA-이상)액티브,코스피,미분류,KIS종목정보,전체종목마스터
498270,498270.KS,KIWOOM 미국양자컴퓨팅,KIWOOM 미국양자컴퓨팅,코스피,미분류,KIS종목정보,전체종목마스터
498400,498400.KS,KODEX 200타겟위클리커버드콜,KODEX 200타겟위클리커버드콜,코스피,미분류,KIS종목정보,전체종목마스터
498410,498410.KS,KODEX 금융고배당TOP10타겟위클리커버드콜,KODEX 금융고배당TOP10타겟위클리커버드콜,코스피,Bank/Finance,KIS종목정보,전체종목마스터
498610,498610.KS,RISE 인도디지털성장,RISE 인도디지털성장,코스피,미분류,KIS종목정보,전체종목마스터
498860,498860.KS,RISE 코리아금융고배당,RISE 코리아금융고배당,코스피,Bank/Finance,KIS종목정보,전체종목마스터
499150,499150.KS,SOL 미국S&P500엔화노출(H),SOL 미국S&P500엔화노출(H),코스피,미분류,KIS종목정보,전체종목마스터
499660,499660.KS,TIGER CD금리플러스액티브(합성),TIGER CD금리플러스액티브(합성),코스피,미분류,KIS종목정보,전체종목마스터
499790,499790.KS,GS피앤엘,GS피앤엘,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
950210,950210.KS,프레스티지바이오파마,프레스티지바이오파마,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
900140,900140.KS,엘브이엠씨홀딩스,엘브이엠씨홀딩스,코스피,Holding,KIS종목정보,전체종목마스터
900110,900110.KQ,딥커머스,딥커머스,코스닥,Internet/Platform,KIS종목정보,전체종목마스터
900270,900270.KQ,헝셩그룹,헝셩그룹,코스닥,미분류,KIS종목정보,전체종목마스터
900260,900260.KQ,로스웰,로스웰,코스닥,미분류,KIS종목정보,전체종목마스터
900290,900290.KQ,GRT,GRT,코스닥,미분류,KIS종목정보,전체종목마스터
900300,900300.KQ,오가닉티코스메틱,오가닉티코스메틱,코스닥,미분류,KIS종목정보,전체종목마스터
900310,900310.KQ,컬러레이,컬러레이,코스닥,미분류,KIS종목정보,전체종목마스터
900340,900340.KQ,윙입푸드,윙입푸드,코스닥,Food/Beverage,KIS종목정보,전체종목마스터
000250,000250.KQ,삼천당제약,삼천당제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
000440,000440.KQ,중앙에너비스,중앙에너비스,코스닥,미분류,KIS종목정보,전체종목마스터
001000,001000.KQ,신라섬유,신라섬유,코스닥,Textile/Apparel,KIS종목정보,전체종목마스터
001540,001540.KQ,안국약품,안국약품,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
001810,001810.KQ,무림SP,무림SP,코스닥,Paper/Wood,KIS종목정보,전체종목마스터
001840,001840.KQ,이화공영,이화공영,코스닥,Construction,KIS종목정보,전체종목마스터
002230,002230.KQ,피에스텍,피에스텍,코스닥,Renewable/Energy,KIS종목정보,전체종목마스터
002290,002290.KQ,삼일기업공사,삼일기업공사,코스닥,Construction,KIS종목정보,전체종목마스터
002680,002680.KQ,한탑,한탑,코스닥,Food/Beverage,KIS종목정보,전체종목마스터
002800,002800.KQ,신신제약,신신제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
003100,003100.KQ,선광,선광,코스닥,Shipping/Logistics,KIS종목정보,전체종목마스터
003310,003310.KQ,대주산업,대주산업,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
003380,003380.KQ,하림지주,하림지주,코스닥,Holding,KIS종목정보,전체종목마스터
003800,003800.KQ,에이스침대,에이스침대,코스닥,미분류,KIS종목정보,전체종목마스터
004590,004590.KQ,한국가구,한국가구,코스닥,Construction,KIS종목정보,전체종목마스터
004650,004650.KQ,창해에탄올,창해에탄올,코스닥,미분류,KIS종목정보,전체종목마스터
004780,004780.KQ,대륙제관,대륙제관,코스닥,AI/Software,KIS종목정보,전체종목마스터
005160,005160.KQ,동국산업,동국산업,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
005290,005290.KQ,동진쎄미켐,동진쎄미켐,코스닥,Semiconductor,KIS종목정보,전체종목마스터
005670,005670.KQ,푸드웰,푸드웰,코스닥,미분류,KIS종목정보,전체종목마스터
005710,005710.KQ,대원산업,대원산업,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
005860,005860.KQ,한일사료,한일사료,코스닥,AI/Software,KIS종목정보,전체종목마스터
005990,005990.KQ,매일홀딩스,매일홀딩스,코스닥,Holding,KIS종목정보,전체종목마스터
006050,006050.KQ,국영지앤엠,국영지앤엠,코스닥,Construction,KIS종목정보,전체종목마스터
006140,006140.KQ,피제이전자,피제이전자,코스닥,Materials/Parts,KIS종목정보,전체종목마스터
006620,006620.KQ,동구바이오제약,동구바이오제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
006730,006730.KQ,서부T&D,서부T&D,코스닥,Leisure/Travel,KIS종목정보,전체종목마스터
006910,006910.KQ,보성파워텍,보성파워텍,코스닥,Power/Utility,KIS종목정보,전체종목마스터
006920,006920.KQ,모헨즈,모헨즈,코스닥,Construction,KIS종목정보,전체종목마스터
007330,007330.KQ,푸른저축은행,푸른저축은행,코스닥,Bank/Finance,KIS종목정보,전체종목마스터
007370,007370.KQ,진양제약,진양제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
007390,007390.KQ,네이처셀,네이처셀,코스닥,Food/Beverage,KIS종목정보,전체종목마스터
007530,007530.KQ,와이엠,와이엠,코스닥,미분류,KIS종목정보,전체종목마스터
007680,007680.KQ,대원,대원,코스닥,미분류,KIS종목정보,전체종목마스터
007720,007720.KQ,소노스퀘어,소노스퀘어,코스닥,미분류,KIS종목정보,전체종목마스터
007770,007770.KQ,한일화학,한일화학,코스닥,Oil/Chemical,KIS종목정보,전체종목마스터
007820,007820.KQ,엠엑스로보틱스,엠엑스로보틱스,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
008290,008290.KQ,원풍물산,원풍물산,코스닥,미분류,KIS종목정보,전체종목마스터
008370,008370.KQ,원풍,원풍,코스닥,미분류,KIS종목정보,전체종목마스터
008470,008470.KQ,부스타,부스타,코스닥,미분류,KIS종목정보,전체종목마스터
008830,008830.KQ,대동기어,대동기어,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
009300,009300.KQ,삼아제약,삼아제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
009520,009520.KQ,포스코엠텍,포스코엠텍,코스닥,Steel/Metal,KIS종목정보,전체종목마스터
009620,009620.KQ,삼보산업,삼보산업,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
009730,009730.KQ,이렘,이렘,코스닥,미분류,KIS종목정보,전체종목마스터
009780,009780.KQ,엠에스씨,엠에스씨,코스닥,Food/Beverage,KIS종목정보,전체종목마스터
010170,010170.KQ,대한광통신,대한광통신,코스닥,Telecom,KIS종목정보,전체종목마스터
010240,010240.KQ,흥국,흥국,코스닥,미분류,KIS종목정보,전체종목마스터
010280,010280.KQ,아이티센엔텍,아이티센엔텍,코스닥,미분류,KIS종목정보,전체종목마스터
010470,010470.KQ,오리콤,오리콤,코스닥,Entertainment/Media,KIS종목정보,전체종목마스터
011040,011040.KQ,경동제약,경동제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
011080,011080.KQ,형지I&C,형지I&C,코스닥,미분류,KIS종목정보,전체종목마스터
011320,011320.KQ,유니크,유니크,코스닥,Oil/Chemical,KIS종목정보,전체종목마스터
011370,011370.KQ,서한,서한,코스닥,Construction,KIS종목정보,전체종목마스터
011560,011560.KQ,세보엠이씨,세보엠이씨,코스닥,Construction,KIS종목정보,전체종목마스터
012210,012210.KQ,삼미금속,삼미금속,코스닥,Steel/Metal,KIS종목정보,전체종목마스터
012340,012340.KQ,뉴인텍,뉴인텍,코스닥,Oil/Chemical,KIS종목정보,전체종목마스터
012620,012620.KQ,원일특강,원일특강,코스닥,미분류,KIS종목정보,전체종목마스터
012700,012700.KQ,리드코프,리드코프,코스닥,미분류,KIS종목정보,전체종목마스터
012790,012790.KQ,신일제약,신일제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
012860,012860.KQ,모베이스전자,모베이스전자,코스닥,Materials/Parts,KIS종목정보,전체종목마스터
013030,013030.KQ,하이록코리아,하이록코리아,코스닥,Power/Utility,KIS종목정보,전체종목마스터
013120,013120.KQ,동원개발,동원개발,코스닥,Construction,KIS종목정보,전체종목마스터
013310,013310.KQ,아진산업,아진산업,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
013720,013720.KQ,THE CUBE&,THE CUBE&,코스닥,미분류,KIS종목정보,전체종목마스터
013810,013810.KQ,스페코,스페코,코스닥,미분류,KIS종목정보,전체종목마스터
013990,013990.KQ,아가방컴퍼니,아가방컴퍼니,코스닥,미분류,KIS종목정보,전체종목마스터
014100,014100.KQ,메디앙스,메디앙스,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
014190,014190.KQ,원익큐브,원익큐브,코스닥,Semiconductor,KIS종목정보,전체종목마스터
014470,014470.KQ,부방,부방,코스닥,미분류,KIS종목정보,전체종목마스터
014570,014570.KQ,고려제약,고려제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
014620,014620.KQ,성광벤드,성광벤드,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
014940,014940.KQ,오리엔탈정공,오리엔탈정공,코스닥,미분류,KIS종목정보,전체종목마스터
014950,014950.KQ,삼익제약,삼익제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
014970,014970.KQ,삼륭물산,삼륭물산,코스닥,미분류,KIS종목정보,전체종목마스터
015710,015710.KQ,코콤,코콤,코스닥,미분류,KIS종목정보,전체종목마스터
015750,015750.KQ,성우하이텍,성우하이텍,코스닥,Auto,KIS종목정보,전체종목마스터
016100,016100.KQ,리더스코스메틱,리더스코스메틱,코스닥,Paper/Wood,KIS종목정보,전체종목마스터
016250,016250.KQ,SGC E&C,SGC E&C,코스닥,Construction,KIS종목정보,전체종목마스터
016600,016600.KQ,큐캐피탈,큐캐피탈,코스닥,미분류,KIS종목정보,전체종목마스터
016670,016670.KQ,디모아,디모아,코스닥,Bank/Finance,KIS종목정보,전체종목마스터
016790,016790.KQ,현대사료,현대사료,코스닥,Food/Beverage,KIS종목정보,전체종목마스터
016920,016920.KQ,카스,카스,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
017000,017000.KQ,신원종합개발,신원종합개발,코스닥,Construction,KIS종목정보,전체종목마스터
017250,017250.KQ,인터엠,인터엠,코스닥,미분류,KIS종목정보,전체종목마스터
017480,017480.KQ,삼현철강,삼현철강,코스닥,Steel/Metal,KIS종목정보,전체종목마스터
017510,017510.KQ,세명전기,세명전기,코스닥,Power/Utility,KIS종목정보,전체종목마스터
017650,017650.KQ,대림제지,대림제지,코스닥,Paper/Wood,KIS종목정보,전체종목마스터
017890,017890.KQ,한국알콜,한국알콜,코스닥,미분류,KIS종목정보,전체종목마스터
018000,018000.KQ,유니슨,유니슨,코스닥,미분류,KIS종목정보,전체종목마스터
018120,018120.KQ,진로발효,진로발효,코스닥,AI/Software,KIS종목정보,전체종목마스터
018290,018290.KQ,브이티,브이티,코스닥,Battery/EV,KIS종목정보,전체종목마스터
018310,018310.KQ,삼목에스폼,삼목에스폼,코스닥,Construction,KIS종목정보,전체종목마스터
018620,018620.KQ,우진비앤지,우진비앤지,코스닥,Nuclear,KIS종목정보,전체종목마스터
018680,018680.KQ,서울제약,서울제약,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
018700,018700.KQ,졸스,졸스,코스닥,미분류,KIS종목정보,전체종목마스터
019010,019010.KQ,베뉴지,베뉴지,코스닥,Textile/Apparel,KIS종목정보,전체종목마스터
019210,019210.KQ,와이지-원,와이지-원,코스닥,Entertainment/Media,KIS종목정보,전체종목마스터
019540,019540.KQ,일지테크,일지테크,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
019550,019550.KQ,SBI인베스트먼트,SBI인베스트먼트,코스닥,미분류,KIS종목정보,전체종목마스터
019570,019570.KQ,플루토스,플루토스,코스닥,미분류,KIS종목정보,전체종목마스터
019660,019660.KQ,글로본,글로본,코스닥,미분류,KIS종목정보,전체종목마스터
019770,019770.KQ,서연탑메탈,서연탑메탈,코스닥,미분류,KIS종목정보,전체종목마스터
019990,019990.KQ,에너토크,에너토크,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
020180,020180.KQ,대신정보통신,대신정보통신,코스닥,Telecom,KIS종목정보,전체종목마스터
020400,020400.KQ,대동금속,대동금속,코스닥,Steel/Metal,KIS종목정보,전체종목마스터
020710,020710.KQ,시공테크,시공테크,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
021040,021040.KQ,대호특수강,대호특수강,코스닥,미분류,KIS종목정보,전체종목마스터
021045,021045.KQ,대호특수강우,대호특수강우,코스닥,미분류,KIS종목정보,전체종목마스터
021080,021080.KQ,에이티넘인베스트,에이티넘인베스트,코스닥,미분류,KIS종목정보,전체종목마스터
